adname,adress,divisions,lng,lat,bd09lng,bd09lat,wgs84lng,wgs84lat
上海影视乐园-外滩公园,车墩镇北松公路4915号上海影视乐园内(东南角),松江区,121.308865,31.01152092,121.3152957,31.01782685,121.3043835,31.01360172
帐篷搭建点郊野公园,车墩镇松金公路9535号米市渡松南郊野公园内(南侧),松江区,121.2489123,30.96316887,121.2554932,30.96886554,121.2445092,30.9653377
假日广场,三新北路900弄泰晤士小镇内,松江区,121.1909461,31.03495233,121.1973496,31.04127231,121.1864768,31.03702083
江秋休闲广场,佘山桃源路与千新公路交叉口西440米,松江区,121.1640586,31.10003625,121.170604,31.1059293,121.1595299,31.10201793
表演广场,佘北路158号上海月湖雕塑公园内,松江区,121.2009401,31.10484722,121.2073656,31.11121517,121.1964828,31.10689256
北斗广场,外青松公路9279号佘山国家森林公园内,松江区,121.1891055,31.09643108,121.1955417,31.10274085,121.1846275,31.09846125
泖港镇健康主题公园,新宾路附近,松江区,121.2097211,30.93411247,121.2161211,30.94042517,121.2052919,30.93626992
全民健康主题公园,新浜镇新绿街,松江区,121.0674812,30.93282547,121.0738885,30.9391085,121.0629197,30.93485055
全民健康主题公园-法治文化公园,新颖路与新绿街交叉口南100米,松江区,121.0664548,30.93272875,121.0728652,30.93899947,121.0618952,30.93475532
玲珑宠物公园,竹亭南路与天窗路交叉口北220米,松江区,121.2710123,30.92448266,121.2775715,30.93017293,121.2666002,30.92666585
健康主题公园,淀浦河路与虬泾路交叉口西280米,松江区,121.3271306,31.1302258,121.3335531,31.13656714,121.3225983,31.13220522
珑缘广场,亭知路与沪亭北路交叉口东北20米,松江区,121.3106511,31.15169269,121.3170575,31.15801102,121.3061538,31.15369155
九亭文化广场-双拥广场,九亭镇,松江区,121.3258145,31.13172051,121.3322335,31.13806984,121.3212851,31.13370165
泗泾健康主题广场,泗泾镇鼓浪路588号正南方向114米,松江区,121.2671462,31.11882223,121.2737504,31.12448805,121.2627214,31.12089557
人鱼广场,佘山林湖路888号欢乐谷欢乐海洋内,松江区,121.2086299,31.09785962,121.2150616,31.10419075,121.2041853,31.0999202
新农河绿地广场,新农河路与蔡家浜东路交叉口东北80米,松江区,121.2884853,31.08879833,121.2950013,31.09477171,121.2840361,31.09086673
千高广场,九峰路118号平高企业集团·平高广场,松江区,121.2263908,31.01838586,121.232875,31.0244546,121.221974,31.02051205
广富林文化遗址-缸池广场,广富林路3260弄广富林文化遗址内(东南角),松江区,121.193831,31.06120689,121.2002265,31.06754753,121.1893648,31.06326519
叶榭桂花公园(装修中),张星公路,松江区,121.3152594,30.9336751,121.3216504,30.94002304,121.3107706,30.93579036
陆国时代广场,[],松江区,121.2570798,31.03218175,121.2636603,31.03781927,121.2526688,31.03430888
松江泖港湿地,泖港镇西厍公路9号,松江区,121.1209559,30.92496099,121.1274875,30.93075902,121.1163741,30.92698024
光星路口袋公园,光星路与茸龙路交叉口南60米,松江区,121.2393482,31.03055872,121.2458818,31.03638511,121.2349382,31.03268586
九亭文化广场,九亭大街473弄1-49号,松江区,121.3254213,31.13255881,121.331839,31.13891011,121.3208927,31.13454025
爱心广场,三新北路900弄泰晤士小镇内(西侧),松江区,121.1896827,31.03606756,121.1960884,31.04237566,121.1852109,31.03813319
街木陆冲公园(恒都广场店),中山街道恒都广场负一层,松江区,121.2422707,31.0400197,121.2488097,31.04579746,121.2378607,31.0421423
市民广场,茸平路与茸梅路交叉口西140米,松江区,121.2405978,31.03775677,121.2471313,31.04356116,121.2361876,31.03988017
市政广场,泰晤士小镇668号,松江区,121.1932702,31.03559779,121.1996687,31.04193541,121.1888052,31.03766992
欧堡利亚集团松江大港休闲广场,昆港公路800号,松江区,121.1448736,31.01497445,121.1514687,31.02062407,121.140316,31.01697124
绿舟苑-岳阳健康主题公园,松江镇绿舟苑,松江区,121.2157132,31.01875426,121.2221512,31.02500194,121.211285,31.02086931
法治文化广场,里陆街与茸梅路交叉口西160米,松江区,121.239509,31.05655967,121.2460353,31.06238129,121.2350968,31.05867181
市民广场,松江新城园中路1号区政府南,松江区,121.2232593,31.03202952,121.2297157,31.0381523,121.2188384,31.03414492
新桥镇文化休闲广场,新桥镇,松江区,121.3099481,31.06480495,121.3163537,31.07111608,121.3054598,31.06685289
欢乐广场,佘山林湖路888号上海欢乐谷内,松江区,121.2135521,31.0971359,121.2199965,31.10341565,121.2091145,31.09920338
昆秀湖,小昆山镇文翔路3988号(近辰塔路),松江区,121.1665252,31.04661927,121.173023,31.05254861,121.162006,31.04863588
广富林文化遗址-骨针广场,广富林路3260弄广富林文化遗址内,松江区,121.1904167,31.06370883,121.1968204,31.07002384,121.1859439,31.0657598
新生丽兰广场,九亭镇寅西路358号,松江区,121.2869909,31.13633432,121.2935093,31.14227818,121.28254,31.1383786
佘山林荫广场,佘山茂御臻品之选酒店佘山林荫新路1288号余山国家森林,松江区,121.2036748,31.09874153,121.2100993,31.10510256,121.1992225,31.10079445
九峯源书法广场,嘉松南路1651号(松江大学城地铁站3号口步行250米),松江区,121.2267289,31.05541655,121.2331944,31.06147377,121.2223092,31.05752152
岳阳广场,中山二路与人民北路交汇处西北角,松江区,121.2231368,31.01248287,121.2296115,31.01861266,121.2187175,31.01460959
星座广场,外青松公路9142号上海佘山国家森林公园西佘山园内,松江区,121.1891767,31.09600644,121.1956124,31.10231687,121.1846988,31.09803698
万圣广场,佘山林湖路888号上海欢乐谷欢乐时光,松江区,121.2139355,31.09841761,121.2203819,31.10469275,121.2094983,31.10048485
上海月湖雕塑公园,佘山镇林荫新路1158号,松江区,121.2016232,31.10477826,121.2080489,31.11114534,121.197167,31.1068247
九亭镇北场社区中心综合文化广场,沪亭南路与北场公路交叉口北80米,松江区,121.3366483,31.10636587,121.3431073,31.112605,121.3320966,31.10834018
吴家浜公园,勤富路503号,松江区,121.3003544,31.11338375,121.3068253,31.11957641,121.2958816,31.11542085
九里亭公园,九里亭街道沪亭北路与涞寅路交叉口西南侧,松江区,121.3116662,31.1471552,121.3180744,31.15348321,121.3071671,31.14915462
泗泾公园,泗泾镇江川路188号,松江区,121.2705187,31.11615976,121.2771166,31.12185446,121.266091,31.11823215
广富林东路休闲公园,广富林东路南侧沿线,松江区,121.2588118,31.05533549,121.2653862,31.06096765,121.254398,31.05744866
新桥公园,新站路430号,松江区,121.3087929,31.06178081,121.3151995,31.06807981,121.3043073,31.06383254
汽车生活广场,沪松路8号百联又一城6楼,松江区,121.2412357,31.01508114,121.2477923,31.02088055,121.2368275,31.01721799
广富林郊野公园,辰塔路3488号,松江区,121.179011,31.06299613,121.1854536,31.0691575,121.1745159,31.06502679
九科绿洲公园,九亭镇中心路与朱金路交汇口,松江区,121.3237171,31.10988346,121.3301449,31.11624553,121.3191944,31.11188049
九亭口袋公园,九新公路与亭中路交叉口北60米,松江区,121.3173431,31.12746404,121.3237624,31.13382751,121.3128332,31.12946353
维也纳金山公园,平度路258号维也纳金山公园,浦东新区,121.5878476,31.25755062,121.5943395,31.26359228,121.5836395,31.25973884
南汇新城星空之境海绵公园,环湖北三路与白荆路交叉口南60米,浦东新区,121.9261198,30.91778062,121.9325162,30.92412384,121.9220324,30.92013868
共享公园,长岛路与菏泽路交叉口西160米,浦东新区,121.590329,31.26542666,121.5968252,31.27141898,121.5861219,31.26761242
滨河公园,航瑞路与鹤亭路交叉口东北100米,浦东新区,121.5887742,31.08651386,121.5952747,31.09253891,121.5845808,31.08878918
一心村健身公园,一心村宋家宅上丰东路2号,浦东新区,121.6780837,31.24533172,121.6845039,31.25169837,121.6737805,31.24742364
公园南入口广场,高斯路635号张江主题公园(东南角),浦东新区,121.6067534,31.20593039,121.6133313,31.21165138,121.602554,31.20814271
海霞公园,祝桥江镇社区,浦东新区,121.7432386,31.17403975,121.7498118,31.17967491,121.7388655,31.17608328
川杨河滨水公园,新科路与上科路以东川杨河以南,浦东新区,121.6036669,31.18853251,121.6102173,31.19429036,121.5994694,31.19075438
浦兴文化公园,"浦兴路街道东陆路705号(地铁6号线、12号线巨峰路站,近张扬北路)",浦东新区,121.5860387,31.28089212,121.5925022,31.28696281,121.5818273,31.28306956
浦东牡丹园,高行镇兰谷路500弄,浦东新区,121.5907633,31.32455403,121.5972716,31.33054063,121.5865515,31.32671638
绿波苑健康主题公园,兴运路10号,浦东新区,121.5777775,31.2883678,121.5842021,31.29458064,121.5735571,31.29053637
碧云体育公园,杨高中路1153号,浦东新区,121.5790573,31.24508226,121.5855201,31.2512835,121.574842,31.24727043
阳光公园,耀东路爱法花园-西区,浦东新区,121.6520056,31.27268814,121.6584838,31.27872332,121.6477498,31.27481702
卫行休闲公园,卫行路上海浦东新区民办鲁冰花小学西北侧约220米,浦东新区,121.5780217,31.16732627,121.5844476,31.1735354,121.5738116,31.16955109
梅园公园,乳山路180号,浦东新区,121.5222407,31.23844448,121.5287952,31.24430491,121.5178877,31.24052502
东方明珠公园,滨江大道2525弄5-25号,浦东新区,121.4956953,31.24311734,121.5023016,31.24876592,121.4912474,31.24511746
北城绿地公园,川沙华夏东路北城绿地(北城小区北),浦东新区,121.6970315,31.20023574,121.703473,31.20646509,121.6926978,31.20231454
临港滨河文化公园,彭平路与池月路交汇处,浦东新区,121.8088068,30.9059799,121.8152178,30.91230564,121.8045451,30.90823294
中房洛克公园,上南路4467号金谊天桥下(11号线2号出口),浦东新区,121.5085536,31.14520295,121.5151326,31.15087304,121.5041604,31.14728984
大星文化公园,合庆镇勤奋村朝勤路160号,浦东新区,121.7150216,31.22382687,121.7215643,31.22973668,121.7106606,31.2258679
舒馨公园,书院一号公寓内,浦东新区,121.8649167,30.97976545,121.8715232,30.98541614,121.8607844,30.98207314
滴水湖儿童郊外公园,南汇新城环湖南一路辅路,浦东新区,121.9345813,30.88820772,121.9410256,30.89447483,121.9304871,30.89057239
毕加索公园,唐丰路与银樽路交叉口西20米,浦东新区,121.6418993,31.21529073,121.6484517,31.22114411,121.6376653,31.21746226
泾东公园,罗山路286号,浦东新区,121.551962,31.24935187,121.5583867,31.25568734,121.5476967,31.25149976
世博文化公园北园,世博大道2200号(世博大道地铁站4号口步行410米),浦东新区,121.4759153,31.18633519,121.4824311,31.19222085,121.4714033,31.18830475
泾南公园,羽山路850号,浦东新区,121.5492546,31.23779509,121.5556931,31.2441081,121.5449835,31.23994273
林空间口袋公园,张江镇哥白尼路川杨河东南角、张江科学会堂北侧,浦东新区,121.6096972,31.18983848,121.6162677,31.19552294,121.6054982,31.19205736
森兰湖公园,启帆路与阔垠路交界处(洲海路地铁站1号口步行390米),浦东新区,121.5893175,31.31508936,121.5958092,31.32110112,121.5851056,31.31725474
江镇市民广场公园,西临川南奉公路、南临晨阳路、北临晚霞路,浦东新区,121.7425741,31.17883039,121.7491494,31.18446403,121.7382006,31.18087168
南汇新城城市公园,南汇新城镇环湖西二路西50米,浦东新区,121.9174403,30.89271578,121.9238557,30.89908008,121.9133606,30.89509641
世纪公园,陆家嘴金融贸易区锦绣路1001号,浦东新区,121.548302,31.21788954,121.554741,31.2241919,121.5440301,31.22004445
城南村社区生态公园,宣黄公路2542号,浦东新区,121.7311478,31.02496447,121.7377261,31.03063654,121.7267903,31.02709647
新场北岛公园,沪南公路与沪南立交桥交叉口东北180米,浦东新区,121.6650953,31.03598414,121.6715147,31.04223984,121.6608347,31.03821112
新南幸福广场,曹治路与新村路交叉口西120米,浦东新区,121.639299,31.00415934,121.6458627,31.00996905,121.6350864,31.00644988
古城公园,新川路117号,浦东新区,121.7030679,31.197298,121.7095319,31.20342693,121.6987249,31.1993685
川沙古城墙公园,新川路171号,浦东新区,121.7025617,31.19671503,121.7090228,31.20285281,121.6982195,31.19878661
开新文体公园,新奉公路555号,浦东新区,121.6418176,31.01985399,121.6483564,31.02570242,121.6375998,31.02213144
幸福公园,幸富路,浦东新区,121.7681159,31.02777175,121.7746174,31.03373382,121.7637694,31.02990106
川沙绿地公园,华东路川环南路口,浦东新区,121.6787342,31.18969797,121.6851309,31.19605965,121.6744344,31.19181499
四季公园,川图路与牌楼环路交叉口西20米,浦东新区,121.7042418,31.15596036,121.7106997,31.1620651,121.6999005,31.15805002
海天湖公园-健康公园,航亭环路与卫亭路交叉口东南40米,浦东新区,121.7576803,31.1034899,121.7642547,31.10927495,121.7533181,31.10557109
滨河绿地公园,听潮路与拱秀路交叉口西160米,浦东新区,121.735751,31.0700312,121.7423323,31.07567253,121.7313878,31.07213424
六灶健身公园,吉灿路18弄1-26号正东方向120米,浦东新区,121.7049395,31.11284058,121.7114342,31.11894109,121.7006009,31.11495231
上海薰衣草公园,申迪东路399弄187号南园,浦东新区,121.6689345,31.14815998,121.6753483,31.15446336,121.6646571,31.15031702
健康主题公园,下盐公路与光明路交叉口西南100米,浦东新区,121.7165949,31.07249182,121.723119,31.07836633,121.7122449,31.07461034
艺泰安邦花园-体育公园,南季路与鸣晓路交叉口西北240米,浦东新区,121.7011819,31.06234647,121.7076249,31.06850517,121.6968531,31.06449239
海天湖公园,祝桥镇,浦东新区,121.7586822,31.10293666,121.7652524,31.10873726,121.7543208,31.10501845
金枫公园,唐镇虹盛路215号,浦东新区,121.6752294,31.24190465,121.6816543,31.24826239,121.670932,31.24400355
唐丰公园,唐丰路881号,浦东新区,121.6424502,31.20480787,121.6489911,31.21066858,121.6382162,31.20698357
鹤坡园-健康公园,新环西路新环南路交界处鹤坡园内(北侧),浦东新区,121.6377445,31.01665944,121.6443036,31.02244188,121.6335331,31.01894493
金桥公园-淮音广场,台儿庄路金桥公园(东北角),浦东新区,121.5898363,31.25988699,121.5963356,31.26589015,121.5856293,31.26207497
金桥公园,台儿庄路408号,浦东新区,121.588869,31.25915814,121.5953643,31.26517995,121.5846615,31.26134608
南汇嘴观海公园,世纪塘路,浦东新区,121.9675297,30.88352911,121.974118,30.8892422,121.9633694,30.88582798
春花秋色公园,南汇新城环湖西二路,浦东新区,121.9459829,30.88020422,121.9524802,30.88628483,121.9418715,30.88255428
航城公园,鹤韵路与鹤驰路交叉口东80米,浦东新区,121.5927769,31.08180599,121.5992922,31.08775361,121.5885862,31.08408518
航东村口袋公园,航鸣路,浦东新区,121.5979023,31.03575205,121.6044255,31.04160175,121.593717,31.03805819
老港公园,沪南公路建中路交界处,浦东新区,121.8343346,31.03779047,121.84084,31.04370426,121.8301263,31.04001284
祝桥镇门球主题公园,朝晖路与江明路交叉口西南80米,浦东新区,121.7433189,31.18237251,121.7498956,31.18800882,121.7389451,31.1844118
蔡路公园,勤昌村西蔡家宅90号,浦东新区,121.7288896,31.21543665,121.7354819,31.22113513,121.7245172,31.21746746
唐城绿地文化公园,唐龙路479号,浦东新区,121.6425386,31.22296902,121.6490923,31.22883469,121.6383029,31.22513591
金团公园,南团公路永晨路交界处,浦东新区,121.7493952,30.9788837,121.7559933,30.98456588,121.7450395,30.98103593
上海海昌海洋公园,银飞路166号,浦东新区,121.901615,30.91502705,121.9080483,30.92123252,121.8975336,30.91740005
雷锋公园,顺航路与东翔路交叉口东100米,浦东新区,121.8068672,31.09737252,121.8132952,31.10371848,121.802585,31.09951039
博爱公园,建中路老港公园(东北角),浦东新区,121.835761,31.03893441,121.8422724,31.04482169,121.8315563,31.04115878
浦东川沙健康公园,川周公路5754号,浦东新区,121.6860024,31.17075924,121.6923941,31.17710146,121.6816905,31.17287223
北蔡消防主题公园-联勤广场,北蔡镇联勤村,浦东新区,121.5468494,31.17032823,121.5532578,31.17660482,121.5425776,31.17250351
汤巷体育公园,康人路570号,浦东新区,121.599122,31.14889248,121.6056563,31.15472256,121.5949276,31.15113543
日新公园,曹路镇瑞祥路268号正东方向174米,浦东新区,121.6633068,31.26340392,121.6697432,31.26963726,121.6590307,31.26551606
滨江大道-欢乐广场,富城路滨江公园,浦东新区,121.4922695,31.23720877,121.4988736,31.24287837,121.4878098,31.23920132
世纪公园-观星广场,陆家嘴金融贸易区锦绣路1001号世纪公园内(东侧),浦东新区,121.5557429,31.21666449,121.5621664,31.22302395,121.5514893,31.21883457
长岛路健康理念公园,长岛路521号长岛路休闲广场,浦东新区,121.575505,31.26505588,121.5819354,31.27130557,121.5712836,31.26723204
济阳公园,耀华路600号(济阳路口),浦东新区,121.4753848,31.1711134,121.4818915,31.17700704,121.4708724,31.17308918
川沙公园,南桥路456-458号(川沙地铁站1号口步行330米),浦东新区,121.6966078,31.19301198,121.7030405,31.19924574,121.6922754,31.19509504
世继未来体育公园,长清路1200号(森宏购物广场地面停车场旁),浦东新区,121.4848142,31.15128203,121.4913688,31.15702407,121.4803355,31.15329488
上南公园,德州路198号(成山路地铁站2号口步行270米),浦东新区,121.4941309,31.16915449,121.5007007,31.17480212,121.4896837,31.17118563
华夏公园,华夏东路285号(近外环),浦东新区,121.6446154,31.19489608,121.6511363,31.20079324,121.6403787,31.19707316
高东公园,光灿路118号,浦东新区,121.6208717,31.32953677,121.6274749,31.33517468,121.6166542,31.33168705
世纪公园管理楼,陆家嘴金融贸易区锦绣路1001号世纪公园(东北角),浦东新区,121.5546811,31.22332456,121.5611092,31.22967985,121.5504245,31.22548954
沿北公园,军民公路2888号,浦东新区,121.5803027,31.14477154,121.5867525,31.15094765,121.5760971,31.14701002
上海一圈青年文化主题公园,陆家嘴中心绿地(陆家嘴地铁站5号口步行340米),浦东新区,121.5015095,31.23987222,121.5081198,31.24551318,121.4970829,31.24189128
吟风公园,齐恒路19号(杨高南路地铁站4号口步行490米),浦东新区,121.5150232,31.19226944,121.5215817,31.19801002,121.5106491,31.19435127
柳园公园,世纪大道(浦东南路地铁站3B口步行450米),浦东新区,121.5033714,31.23801461,121.5099813,31.24366031,121.4989517,31.24004011
高东二路口袋公园,新跃北路路口,浦东新区,121.6221406,31.32705727,121.628741,31.33269649,121.6179222,31.32920722
香梅公园,东绣路与梅花路交叉口东北100米,浦东新区,121.5339315,31.21307741,121.5404246,31.21915508,121.5296188,31.21520112
后滩公园,世博文化公园北侧,浦东新区,121.4682359,31.18549332,121.4747139,31.19152351,121.4636993,31.18744266
蔓趣公园,洪山路201号(近昌里路),浦东新区,121.495988,31.17637336,121.5025612,31.18201219,121.4915469,31.17840639
唐镇公园,唐丰路与银樽路交叉路口西侧(张江国际豪庭西侧约50米),浦东新区,121.6412656,31.2125191,121.6478188,31.218361,121.6370328,31.21469294
莫比乌斯公园,振桥路与申轮路交叉口西南120米,浦东新区,121.6266035,31.28952542,121.6331724,31.29517715,121.6223838,31.29168505
森兰绿地,高行镇启帆路628号,浦东新区,121.5949476,31.30896302,121.6014611,31.31486685,121.590739,31.3111321
合庆郊野公园,浦川路88号,浦东新区,121.718022,31.25721249,121.7245631,31.26306431,121.713655,31.25923482
前滩休闲公园,前滩大道北侧滨江,浦东新区,121.4616551,31.15282586,121.4681035,31.15897696,121.4571016,31.15477542
培花公园,芳草路206-208号(芳华路地铁站2号口步行480米),浦东新区,121.5502485,31.19563403,121.5566625,31.20195105,121.5459834,31.1978037
世博后滩湿地公园,世博大道2200号,浦东新区,121.4651332,31.18378392,121.4715951,31.18987204,121.4605873,31.18572618
广兰公园,张江镇广兰路965号(近紫薇路),浦东新区,121.6155595,31.21087652,121.6221611,31.21652417,121.6113558,31.21308144
临沂公园,东方路3683号(近浦东南路),浦东新区,121.5024581,31.19018976,121.5090414,31.19582582,121.4980392,31.1922353
桃林公园,源深路1111号,浦东新区,121.5347879,31.2273817,121.5412838,31.23347708,121.5304766,31.22950084
港城公园,高桥镇欧高路509号,浦东新区,121.576211,31.35854172,121.5826663,31.36478727,121.5719827,31.36068308
高东镇孝亲敬老主题公园,光明路41-222弄正东方向70米,浦东新区,121.6117778,31.33720546,121.6183784,31.34287783,121.6075657,31.33936002
长青公园,长清路11号(长清路地铁站7号口旁),浦东新区,121.484228,31.17604847,121.490773,31.18179666,121.4797451,31.17804683
东明公园,三林城(三林东地铁站4号口步行210米),浦东新区,121.5149848,31.14842083,121.5215427,31.15416073,121.5106142,31.15052498
前滩体育公园,前滩大道735号,浦东新区,121.4603365,31.14851181,121.4667829,31.15468627,121.4557796,31.15046047
周浦文化公园,周邓公路6851号,浦东新区,121.5929133,31.11489352,121.5994462,31.12084289,121.5887199,31.11715432
张江碧波公园,张江高科技园区碧波路321号,浦东新区,121.5791394,31.20836148,121.5855972,31.21456,121.5749272,31.21056681
张江艺术公园,张江镇张江高科技园区松涛路666号,浦东新区,121.5800085,31.20536547,121.5864671,31.21154908,121.5757976,31.20757295
龚华街心公园,龚华路246号,浦东新区,121.6805345,31.26507044,121.6869357,31.27143403,121.6762249,31.26714905
户外写生合庆郊野公园,王家车路与G1503便道交叉口西北20米,浦东新区,121.7132661,31.26245038,121.7197796,31.2683876,121.7089039,31.26447624
高桥公园,花山路482号,浦东新区,121.568545,31.34772014,121.5749794,31.35405391,121.5643061,31.34985646
新高苑南侧休闲公园,高东镇高建路新高苑雅园,浦东新区,121.6160983,31.29185804,121.6226709,31.29749582,121.6118876,31.29402676
绿洲公园,高行镇近兰谷路庭安路交叉口,浦东新区,121.5935527,31.3288796,121.6000788,31.33481437,121.5893419,31.33104105
金桥镇樱花公园,金京路与佳乐路交叉口西南角,浦东新区,121.6123659,31.27017723,121.6189425,31.27583862,121.6081591,31.27235749
高行绿地公园,高行镇金京路906号,浦东新区,121.6107924,31.28928445,121.6173562,31.29495622,121.6065848,31.29145772
前滩休闲公园-媒体广场,泳耀路与耀体路交叉口西北前滩友城公园内(北侧),浦东新区,121.4683463,31.16208657,121.4748205,31.16811353,121.4638121,31.16404811
开兴体育公园,双桥路318号,浦东新区,121.5989874,31.28860647,121.6055106,31.2944361,121.5947815,31.29078369
运动公园,紫荆花路66号,浦东新区,121.9112529,30.8964872,121.9176733,30.90281614,121.9071745,30.89886911
临港公园,环湖西三路829号,浦东新区,121.911245,30.89515398,121.9176667,30.90148319,121.9071667,30.89753667
锦尊体育公园,成山路与锦尊路交叉口,浦东新区,121.527066,31.18198948,121.5335646,31.18792967,121.5227339,31.1841104
东沟公园,浦东北路1200弄,浦东新区,121.5732785,31.298796,121.579689,31.3050716,121.5690511,31.30095594
杨园体育公园,园二路新园路路口东南角,浦东新区,121.629935,31.31702823,121.6365135,31.32271083,121.6257092,31.31917318
由由公园,严中路300弄23号301室,浦东新区,121.5283984,31.19188796,121.5348983,31.19785537,121.5240698,31.19400753
活力102体育休闲公园,陆家嘴街道乳山路102号活力102俱乐部,浦东新区,121.5164223,31.23695305,121.5230016,31.24271982,121.5120493,31.23901767
锦绣文化公园,高科西路2599号,浦东新区,121.5411718,31.19278701,121.547613,31.19898651,121.5368824,31.19493826
外高桥自贸广场公园,富特西一路至富特北路的马吉路段南侧,浦东新区,121.5853956,31.35032064,121.5918925,31.35641272,121.5811779,31.35247165
世博文化公园,济坤路100号,浦东新区,121.4723217,31.18110272,121.4788169,31.18705437,121.4677984,31.18306508
工友小镇休闲广场,南季路1239号,浦东新区,121.6919724,31.05964373,121.69838,31.06593506,121.687659,31.06180667
三林世博主题公园,大道站路与东书房路交叉口东北角,浦东新区,121.5341262,31.16413032,121.5405877,31.17020375,121.5298182,31.16627888
紫蝶公园,繁锦路1003号(洲海路地铁站2号口步行470米),浦东新区,121.5824336,31.31282391,121.5888902,31.31896283,121.5782163,31.31498653
南浦广场公园,浦东南路2277号,浦东新区,121.5110644,31.20513175,121.5176479,31.21082802,121.5066751,31.20719566
G地公园,源深体育中心张扬路1458号,浦东新区,121.5304934,31.23435893,121.5370098,31.2403732,121.526168,31.23646379
浦东体育公园,源深路655号(源深体育中心地铁站2号口步行370米),浦东新区,121.5320241,31.23350314,121.5385332,31.2395466,121.5277037,31.23561239
花木公园,杜鹃路332号(龙阳路地铁站8号口步行490米),浦东新区,121.5496683,31.20601686,121.5560941,31.21233098,121.5454009,31.20818028
金光村公园,高东镇顾高路1218号3栋,浦东新区,121.6326128,31.29788189,121.6391692,31.30358915,121.6283852,31.30003078
世博公园,世博大道2700号2号(世博大道地铁站1号口步行260米),浦东新区,121.4804346,31.18909879,121.4869727,31.19490675,121.4759376,31.19107967
社区公园,凯德新视界旁,浦东新区,121.8056201,30.96606266,121.8120372,30.97241391,121.8013459,30.96827465
合庆公园,庆荣路398号,浦东新区,121.7190038,31.23780322,121.7255641,31.24364194,121.7146374,31.2398331
Y18-星愿公园,申迪西路1009号,浦东新区,121.6640817,31.13858738,121.6705203,31.14483313,121.6598145,31.14075873
浦发公园,永泰路浦三路口(浦三路地铁站2号口步行130米),浦东新区,121.53575,31.15184262,121.542211,31.15794786,121.531448,31.15400167
环东公园,张江镇孙新路(环东菜市场南侧),浦东新区,121.6505516,31.18539037,121.6570355,31.19139747,121.6463056,31.18756218
海徐路公园,航津路,浦东新区,121.6090861,31.33983644,121.6156819,31.34553388,121.6048749,31.34199153
六团水景公园,川六公路,浦东新区,121.722404,31.15849506,121.7289446,31.16427013,121.7180412,31.16056014
口袋体育公园,广中路街道花园城2期3期与虹口德必运动LOFT交汇处,虹口区,121.4689136,31.27343236,121.4753957,31.27944985,121.4643715,31.27534283
来福公园,北外滩来福士4层空间(提篮桥地铁站3号口旁),虹口区,121.5034161,31.25521202,121.5100132,31.26085456,121.4989951,31.25722996
高兴公园,大连西路246号,虹口区,121.4851385,31.27866539,121.4916893,31.28440168,121.48065,31.28061881
精武公园-欧式喷泉广场,中山北一路与逸仙高架路入口交叉口东南100米,虹口区,121.4811927,31.28968227,121.4877253,31.29547572,121.4766896,31.29161977
和平公园,天宝路891号,虹口区,121.4987679,31.27270759,121.5053496,31.27834077,121.4943286,31.27470403
和平公园-和平广场,新港路和平公园(西南角),虹口区,121.4974372,31.27170303,121.504019,31.27733895,121.4929932,31.2736959
昆山公园,昆山花园路13号(百官街口),虹口区,121.4821674,31.2509576,121.488732,31.25674308,121.477671,31.25291431
江湾公园,新市北路1509号(近丰镇路),虹口区,121.477412,31.30780317,121.483936,31.31366229,121.4728946,31.30972283
凉城公园,凉城路800号(近车站北路),虹口区,121.4673693,31.2998434,121.4738396,31.30588909,121.4628202,31.30173911
四季有美景口袋公园,鲁迅公园欧阳路一侧至朱屺瞻艺术馆段围墙处,虹口区,121.4814356,31.27718414,121.4879733,31.28297482,121.4769344,31.27912747
霍山公园,霍山路118号(近舟山路)(提篮桥地铁站1号口步行400米),虹口区,121.5067088,31.25546966,121.5133014,31.26112857,121.5022997,31.25749736
曲阳公园,中山北一路880号,虹口区,121.4810934,31.28888431,121.4876256,31.29467935,121.4765901,31.29082185
四川北路公园,四川北路1428号(四川北路地铁站1号口步行220米),虹口区,121.4803144,31.25683361,121.4868658,31.26264704,121.4758111,31.25878243
北外滩航海公园,北外滩国客中心(国际客运中心地铁站出入口步行470米),虹口区,121.4932309,31.24978097,121.4998287,31.25544168,121.4887736,31.25177073
鲁迅公园,四川北路2288号(虹口足球场地铁站6号口步行130米),虹口区,121.4790375,31.27370964,121.4855675,31.27954027,121.4745285,31.2756476
霍山公园-入口广场,霍山路118号霍山公园(近舟山路),虹口区,121.5066064,31.25574823,121.5131989,31.2614064,121.5021969,31.2577755
天都里拉休闲广场,亭卫公路6580附近,金山区,121.3422225,30.84830818,121.348694,30.85445444,121.3376805,30.85042238
平安广场,恒康路,金山区,121.3377073,30.85876535,121.3441679,30.8649879,121.3331744,30.86088193
金山广场,山阳镇金山大道2000号,金山区,121.3380833,30.74296131,121.3445475,30.74917857,121.3335593,30.74514091
口袋公园(建设中),临仓街与沈浦泾路交叉口西南角,金山区,121.1688087,30.89464014,121.1753198,30.90061885,121.1643071,30.89675057
文化广场,枫丽路163号,金山区,121.0118789,30.88919556,121.0184737,30.8948675,121.0074805,30.89137589
荟萃园,大堤路208号,金山区,121.3352182,30.71210122,121.341646,30.71835368,121.3307032,30.71430185
紫金广场,公园路288号,金山区,121.1583793,30.89857429,121.1649337,30.90436689,121.1538565,30.90066307
