id,行业类型,名称,类型,地址,联系电话,lng,lat,省份代码,省份名称,城市代码,城市名称,区域代码,区域名称,所在商圈
B0IG1ZF8O5,,地下停车场(田林·菁英汇西南),交通设施服务;停车场;公共停车场,田林路与桂林路交叉口西140米,,121.41154,31.17254453,310000,上海市,21,上海市,310104,徐汇区,田林
B0IG15F3E2,,上海巴士第二公共交通有限公司黄石路停车场,交通设施服务;停车场;停车场相关,黄石路518号,,121.4454561,31.15945015,310000,上海市,21,上海市,310104,徐汇区,龙华
B0IDG5TC8C,,丰谷路-道路停车位,交通设施服务;停车场;路边停车场,丰谷路与龙兰路交叉口西北80米,,121.4505843,31.16855232,310000,上海市,21,上海市,310104,徐汇区,龙华
B0IBZH63ZE,,阳光滨江天地尚湾里停车场,交通设施服务;停车场;公共停车场,东安路与龙腾大道辅路交叉口西160米,,121.4572243,31.18371998,310000,上海市,21,上海市,310104,徐汇区,龙华
B0IBZ5Y046,,上海大浪淘沙度假酒店(徐汇区店)地面停车场,交通设施服务;停车场;公共停车场,桂林路588号上海大浪淘沙度假酒店(徐汇店),,121.4099482,31.18038861,310000,上海市,21,上海市,310104,徐汇区,漕河泾
B0IBCCYB3O,,绿汇商务酒店地面停车点,交通设施服务;停车场;公共停车场,古宜路与徐虹中路交叉口东南80米,,121.4202131,31.18882934,310000,上海市,21,上海市,310104,徐汇区,徐家汇
B0IB5SNL61,,全季酒店上海万体馆店地面停车点,交通设施服务;停车场;公共停车场,漕溪路222号全季酒店(上海漕宝路日月光中心店),,121.4300208,31.17326816,310000,上海市,21,上海市,310104,徐汇区,漕河泾
B0IB5SJEA6,,全季酒店(上海万体馆店)立体停车点,交通设施服务;停车场;公共停车场,漕溪路222号全季酒店(上海万体馆店),,121.4296922,31.17309778,310000,上海市,21,上海市,310104,徐汇区,漕河泾
B0IB27U2TN,,海珀·旭晖停车场,交通设施服务;停车场;停车场相关,东安路与瑞平路交叉口东南约100米,,121.4548394,31.18526152,310000,上海市,21,上海市,310104,徐汇区,龙华
B0IAYMQJK4,,徐汇区公共卫生中心地面停车场,交通设施服务;停车场;公共停车场,永川路与罗城路交叉口北120米,,121.4359054,31.15379238,310000,上海市,21,上海市,310104,徐汇区,龙华
B0IAXM2FQQ,,上海公益拍卖有限公司停车场,交通设施服务;停车场;公共停车场,天钥桥路与慈云街交叉口南100米,,121.4374254,31.18934476,310000,上海市,21,上海市,310104,徐汇区,龙华
B0IATSOWYD,,白玉兰酒店(上海徐家汇宛平南路店)地面停车场,交通设施服务;停车场;公共停车场,斜土路与南丹东路交叉口东南160米,,121.4424782,31.19200767,310000,上海市,21,上海市,310104,徐汇区,龙华
B0IATSNB30,,漕河泾德必易园立体停车场(暂停营业),交通设施服务;停车场;公共停车场,龙川北路与石龙路交叉口东80米,,121.4311884,31.15475545,310000,上海市,21,上海市,310104,徐汇区,龙华
