id,行业类型,名称,类型,地址,联系电话,lng,lat,省份代码,省份名称,城市代码,城市名称,区域代码,区域名称,所在商圈
B0GUSROODQ,,启辰体育游泳俱乐部(东安路店),体育休闲服务;运动场馆;综合体育馆,东安路149弄,13341825368,121.447979,31.19751909,310000,上海市,21,上海市,310104,徐汇区,
B0H33LX435,,上海星学体育文化传播有限公司,科教文化服务;科教文化场所;科教文化场所,龙兰路277号云锦天地(东航·滨江中心店),,121.4528855,31.16803176,310000,上海市,21,上海市,310104,徐汇区,
B0HKYCWK8F,,上海东方体育用品有限公司,公司企业;公司;公司,南丹东路255号5楼(徐家汇地铁站2号口步行110米),,121.4339333,31.19124401,310000,上海市,21,上海市,310104,徐汇区,
B0I0YCZ5GR,,徐家汇飞镖体育活动中心,体育休闲服务;运动场馆;运动场所,南丹东路255号(徐家汇地铁站2号口步行110米),,121.4339764,31.19122109,310000,上海市,21,上海市,310104,徐汇区,
B001532E93,,徐汇区第一少年业余体育学校,科教文化服务;学校;学校,乌鲁木齐南路64号(衡山路地铁站4号口步行430米),021-64337008,121.4439704,31.20757596,310000,上海市,21,上海市,310104,徐汇区,
B0015083B6,,上海市徐汇体育馆,体育休闲服务;运动场馆;综合体育馆,华泾路1190弄,,121.4381159,31.11967446,310000,上海市,21,上海市,310104,徐汇区,
B0FFGL0RHF,,上海盛大花园青少年体育俱乐部,体育休闲服务;运动场馆;运动场所,宛平南路与龙恒东路交叉口西320米,,121.4490053,31.17807501,310000,上海市,21,上海市,310104,徐汇区,
B0J0NUIGR6,,阿迪达斯体育(中国)有限公司上海分公司,购物服务;体育用品店;体育用品店|公司企业;公司;公司,恭城路160号TWO itc F12层,,121.4311305,31.19852811,310000,上海市,21,上海市,310104,徐汇区,
B0G3ASE79J,,复旦大学枫林综合体育馆,体育休闲服务;运动场馆;综合体育馆,医学院路138号复旦大学枫林校区内,,121.4464492,31.19767581,310000,上海市,21,上海市,310104,徐汇区,
B0FFHGYADX,,复旦大学上海医学院学生体育活动中心,体育休闲服务;运动场馆;运动场所,医学院路138号复旦大学上海医学院枫林校区,021-54237900,121.4441847,31.19787112,310000,上海市,21,上海市,310104,徐汇区,
B0JARCVGXD,,篮途体育(百联徐汇商业广场店),体育休闲服务;运动场馆;运动场所,华山路2038号百联徐汇商业广场,16621583921,121.4320982,31.19935615,310000,上海市,21,上海市,310104,徐汇区,
B0KBLA56DM,,勋然体育(华鑫天地店),购物服务;体育用品店;体育用品店,田林路200号华鑫天地A8栋504,,121.4025556,31.17087465,310000,上海市,21,上海市,310104,徐汇区,
B0I01ZVCDY,,体育运动,购物服务;体育用品店;体育用品店,虹梅南路680弄小区西北门西北60米,,121.4162277,31.13117368,310000,上海市,21,上海市,310104,徐汇区,
B0FFHGOPN5,,东方体育(陕西南路360弄小区店),购物服务;体育用品店;体育用品店,陕西南路360号(陕西南路地铁站6号口步行180米),15900761900,121.4554475,31.2164327,310000,上海市,21,上海市,310104,徐汇区,
B0I2DR1XP2,,斯伯丁体育用品(凯滨国际店),购物服务;体育用品店;体育用品店,凯滨路199号凯滨国际F3层,,121.4502189,31.18454538,310000,上海市,21,上海市,310104,徐汇区,
