id,行业类型,名称,类型,地址,联系电话,lng,lat,省份代码,省份名称,城市代码,城市名称,区域代码,区域名称,所在商圈,rating
B0H2N5EIKP,,公共厕所,公共设施;公共厕所;公共厕所,古城公园(人民路西),,121.4907085,31.22989547,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC8N8P,,无障碍洗手间(瑞金医院呼吸科),公共设施;公共厕所;残障洗手间/无障碍洗手间,上海市瑞金二路197号10F,,121.4620953,31.21263087,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0FFHBBWA2,,公共厕所,公共设施;公共厕所;公共厕所,西藏中路与人民大道辅路交叉口南60米,,121.4720784,31.23270306,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0FFHLSE5D,,公共厕所,公共设施;公共厕所;公共厕所,淮海中路670弄之1-2,,121.46095,31.22218443,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU8UKU,,无障碍洗手间(瑞金医院呼吸科),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号8F,,121.4620572,31.21261878,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU7DQ6,,无障碍洗手间(瑞金医院呼吸科),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号6F,,121.4620271,31.21266368,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU75MQ,,无障碍洗手间(瑞金医院呼吸科),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号1F,,121.4620281,31.2126297,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU6YGL,,无障碍洗手间(瑞金医院呼吸科),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号12F,,121.4620091,31.21262466,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU7S6H,,无障碍洗手间(瑞金医院呼吸科),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号7F,,121.461988,31.21266058,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC8N4Y,,无障碍洗手间(瑞金医院呼吸科),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号9F,,121.461981,31.21267356,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC91M8,,无障碍卫生间(瑞金医院呼吸科),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号3层,,121.4619659,31.21267852,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU7ZPK,,无障碍洗手间(瑞金医院呼吸科),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号16F,,121.4620422,31.21251979,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC87WS,,无障碍洗手间(瑞金医院呼吸科),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号4F,,121.461999,31.21261963,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU9916,,无障碍洗手间(瑞金医院呼吸科),公共设施;公共厕所;残障洗手间/无障碍洗手间,上海市瑞金二路197号15F,,121.461991,31.21263261,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU9918,,无障碍洗手间(瑞金医院),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号18层,,121.46198,31.21265757,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0FFFDHLJK,,上海斯格威铂尔曼大酒店-公共厕所,公共设施;公共厕所;公共厕所,打浦路15号上海斯格威铂尔曼大酒店1层(近徐家汇路),,121.4667062,31.20633893,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU9917,,无障碍卫生间(瑞金医院呼吸科),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号5层,,121.4619709,31.21264255,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU8FCU,,无障碍洗手间(瑞金医院),公共设施;公共厕所;残障洗手间/无障碍洗手间,上海市瑞金二路197号B1层,,121.4619659,31.21264054,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC99D5,,无障碍卫生间(瑞金医院呼吸科),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号11F,,121.4619619,31.21261754,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC8N4X,,无障碍卫生间(瑞金医院呼吸科),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号14层,,121.4619489,31.21264749,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU9914,,无障碍洗手间(瑞金医院呼吸科),公共设施;公共厕所;残障洗手间/无障碍洗手间,上海市瑞金二路197号2F,,121.461978,31.21255461,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HB3Y65AT,,出租车司机专用公共厕所,公共设施;公共厕所;公共厕所,巨鹿路111弄(成都南路),,121.4694519,31.23130249,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC802C,,无障碍公共厕所,公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号,,121.4610369,31.21492709,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC8848,,无障碍洗手间(瑞金医院门诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,上海市瑞金二路197号10F,,121.4621064,31.21223609,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU7DQ8,,无障碍洗手间(瑞金医院门诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号13F,,121.4620893,31.21220606,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU8UKV,,无障碍洗手间(瑞金医院门诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号8F,,121.4620653,31.21221699,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0FFHLSNSU,,公共厕所(装修中),公共设施;公共厕所;公共厕所,延安东路与紫金路交叉口东40米,,121.4833129,31.23302109,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU6YHV,,无障碍洗手间(瑞金医院门诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号7F,,121.4620382,31.21221693,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU8MQH,,无障碍洗手间(瑞金医院门诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号11F,,121.4620362,31.21220992,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU8FCP,,无障碍洗手间(瑞金医院门诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号2F,,121.4620302,31.2122219,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU8FCV,,无障碍洗手间(瑞金医院门诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,上海市瑞金二路197号9F,,121.4620362,31.21220792,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU91BU,,无障碍洗手间(瑞金医院门诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号5F,,121.4620211,31.21221988,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU8UJG,,无障碍洗手间(瑞金医院门诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号B1,,121.4620061,31.21224283,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU8FB4,,无障碍洗手间(瑞金医院门诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号B2,,121.4620161,31.21221287,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU7L4G,,无障碍洗手间(瑞金医院门诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号6F,,121.4620251,31.2121949,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU7ZPJ,,无障碍洗手间(瑞金医院门诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号14F,,121.4620061,31.21221285,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU87L2,,无障碍洗手间(瑞金医院门诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号12F,,121.4620021,31.21219484,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU87L1,,无障碍洗手间(瑞金医院门诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号1F,,121.4620071,31.21217087,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKU7ZPL,,无障碍洗手间(瑞金医院呼吸科),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号17层,,121.461977,31.2121478,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC7LGT,,无障碍洗手间(瑞金医院门诊),公共设施;公共厕所;残障洗手间/无障碍洗手间,瑞金二路197号4层,,121.461993,31.21216883,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0FFHLSQ7H,,公共厕所,公共设施;公共厕所;公共厕所,长乐路向明中学-学生公寓,,121.4619047,31.2241959,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUNUBH5T,,无障碍洗手间(BFC外滩金融中心),公共设施;公共厕所;残障洗手间/无障碍洗手间,中山东二路600号B1,,121.4938008,31.22741288,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HRYOHE55,,公共厕所,公共设施;公共厕所;公共厕所,瞿溪路870号,,121.4751724,31.20213526,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0FFHLSHZU,,公共厕所,公共设施;公共厕所;公共厕所,老成都北路延安公园,,121.4628905,31.22706808,,上海市,,上海市,,静安区,,"{'cost': , 'rating': }"
B0HUNUAEO5,,无障碍公共厕所(金外滩国际广场),公共设施;公共厕所;残障洗手间/无障碍洗手间,金外滩国际广场B1层全家便利店旁边,,121.4958845,31.22574691,,上海市,,上海市,,,,"{'cost': , 'rating': }"
