name,address,check,city,type,outputaddress,gcj02_lng,gcj02_lat,wgs84_lng,wgs84_lat,subtitle
高安路50弄,上海市徐汇区,,上海市,地点,上海市徐汇区,121.436307,31.188334,121.4316902,31.19021505,  上海市  地点
携程(凌空SOHO东),上海市新泾镇金钟路968号,总签到23人,上海市,公司,上海市长宁区新泾镇金钟路968号,121.352205,31.221836,121.3476101,31.22372286,总签到23人  上海市  公司
科创大厦(嘉罗公路),上海市嘉罗公路336号,,上海市,楼宇,上海市嘉定区嘉罗公路336号,121.262795,31.379302,121.2583514,31.38126385,  上海市  楼宇
上大路1号,上海市宝山区,,上海市,其他,上海市宝山区,121.489431,31.405242,121.4849468,31.40716432,  上海市  其他
机动车驾驶人科目二第一考试点(星火教练场内),上海市上海奉贤区隋唐河路星火教练场,总签到86人,上海市,未知分类,上海市金山区上海镇星火村,121.250896,30.772078,121.2465086,30.77435657,总签到86人  上海市  未知分类
仁恒·静安世纪,上海市寿阳路与云飞路交叉口,总签到15人,上海市,住宅,上海市静安区寿阳路/云飞东路,121.457281,31.296802,121.4527027,31.29867434,总签到15人  上海市  住宅
上海万众医院,上海市吴中路6,总签到48人,上海市,医院,上海市徐汇区吴中路6号,121.420132,31.189212,121.4154928,31.19107397,总签到48人  上海市  医院
gentle monster(上海IFC店),上海市世纪大道8号上海国金中心IFC商场LG1-28号,总签到17人,上海市,购物,上海市浦东新区陆家嘴东路8号上海国金中心ifc商场lg1-28号,121.501992,31.236807,121.4975674,31.2388289,总签到17人  上海市  购物
上陇新村东区,上海市上中西路810弄之39号-84号,总签到121人,上海市,住宅,上海市闵行区上中西路810弄之39号,121.41698,31.131778,121.412343,31.13366746,总签到121人  上海市  住宅
上海浦东国际机场T2航站楼 D69号口 CX365 12K,上海市上海浦东国际机场T2航站楼 D69号口,总签到978人,上海市,机场,上海市浦东新区上海浦东国际机场浦东T2航站楼(公交站),121.806176,31.151202,121.8018877,31.15330949,总签到978人  上海市  机场
GXG(百联南桥购物中心店),上海市奉贤区,,上海市,购物,上海市奉贤区,121.473945,30.918406,121.4694494,30.92052177,  上海市  购物
bobomo 酒藏,上海市长乐路394号,总签到68人,上海市,酒吧,上海市黄浦区长乐路394号,121.46139,31.221043,121.4568298,31.22295791,总签到68人  上海市  酒吧
财神妙沉浸式剧本杀(环球世界大厦店),上海市万航渡路与愚园路交叉口北60米,,上海市,购物服务,上海市长宁区万航渡路/愚园路北,121.418577,31.225696,121.4139332,31.2275392,  上海市  购物服务
上海松江区世泽小学,上海市同利路28号,,上海市,小学,上海市松江区上海市同利路,121.316508,31.109022,121.3120016,31.11103311,  上海市  小学
杨高中路辅路,上海市浦东新区,,上海市,地点,上海市浦东新区,121.544346,31.221461,121.5400632,31.22360566,  上海市  地点
金苹果学校,上海市浦东新区巨峰路1555号,总签到433人,上海市,校园,上海市浦东新区巨峰路1555号,121.619573,31.281585,121.6153606,31.28375502,总签到433人  上海市  校园
香桂园,上海市育海路88弄,总签到72人,上海市,住宅,上海市浦东新区育海路,121.766149,31.038853,121.7617994,31.04097463,总签到72人  上海市  住宅
嘉戬支路嘉戬公路,上海市上海嘉戬支路嘉戬公路,总签到235人,上海市,未知分类,上海市嘉定区嘉戬支路嘉戬公路,121.28443,31.377897,121.2799626,31.3798404,总签到235人  上海市  未知分类
94 teacocktail,上海市南昌路274号(陕西南路地铁站4号口步行370米),,上海市,餐饮,上海市黄浦区南昌路274号,121.463306,31.217396,121.4587517,31.21931731,  上海市  餐饮
吴老幺老火锅总店,上海市通济路97号,总签到100人,上海市,火锅店,上海市浦东新区通济路97号,121.745686,31.044572,121.741324,31.04668605,总签到100人  上海市  火锅店
郑家巷小区,上海市泰兴路383弄18-132号,总签到162人,上海市,住宅,上海市静安区泰兴路383弄18-132号,121.457065,31.232389,121.4524917,31.23428849,总签到162人  上海市  住宅
中国建设银行上海浦江支行,上海市联航路1588号,,上海市,银行,上海市闵行区联航路1588号,121.51734,31.077728,121.5129836,31.07987774,  上海市  银行
嘉定西站公交站,上海市嘉定区菊园新区宝菊新家园,总签到50人,上海市,公交站,上海市嘉定区菊园新区宝菊新家园,121.224089,31.385377,121.219639,31.38732824,总签到50人  上海市  公交站
NOMURA野村证券,上海市淮海中路381号中环广场3109,,上海市,出行住宿,上海市黄浦区淮海中路381号中环广场,121.472938,31.222032,121.4684132,31.22397609,  上海市  出行住宿
衡山路58弄小区,上海市衡山路,,上海市,住宅,上海市徐汇区衡山路,121.443981,31.201255,121.4393783,31.20314241,  上海市  住宅
蚝红天虾老高家·小龙虾·烧烤·羊蝎子(上南路店),上海市上南路3372号,,上海市,火锅店,上海市浦东新区上南路3372号,121.500094,31.156647,121.4956694,31.15870252,  上海市  火锅店
新石器烤肉(南翔五彩城店),上海市宝翔路801号南翔华润五彩城3楼318319,,上海市,韩国料理,上海市嘉定区宝翔路801号南翔五彩城3层,121.317238,31.311505,121.3127126,31.31341856,  上海市  韩国料理
前滩世贸中心3期B座,上海市东育路221弄11号,总签到25人,上海市,楼宇,上海市浦东新区东育路221弄11号,121.482067,31.159302,121.4775781,31.16130271,总签到25人  上海市  楼宇
Juke(东平路2号小区店),上海市东平路2号小区,,上海市,购物,上海市徐汇区东平路2号小区,121.450618,31.208858,121.44603,31.21075458,  上海市  购物
上海研祥智能科技有限公司,上海市古美路1528号6幢12层,,上海市,公司,上海市徐汇区古美路1528号6幢,121.397782,31.164585,121.3931368,31.16645288,  上海市  公司
星巴克臻选(上海松江印象城店),上海市广富林路1788弄1号地上一层L130-2单元,,上海市,咖啡厅,上海市松江区广富林路1788弄1号,121.222723,31.061239,121.2182991,31.063337,  上海市  咖啡厅
星巴克(复悦荟店),上海市曹杨路1888弄2号楼第1层D02单元,,上海市,咖啡厅,上海市普陀区曹杨路1888弄2号楼第1层,121.406616,31.25747,121.4019627,31.25929339,  上海市  咖啡厅
武夷路219弄,上海市利西路与安西路交叉口东120米,,上海市,住宅,上海市长宁区利西路/安西路,121.425206,31.214158,121.4205702,31.21601243,  上海市  住宅
隐溪茶馆(前滩世贸中心店),"上海市东育路227弄3号1层(近企耀路,济阳路)",,上海市,茶艺馆,上海市浦东新区东育路227弄3号,121.482318,31.15863,121.47783,31.16063179,  上海市  茶艺馆
半岛大都汇,上海市顾戴路1178号,总签到332人,上海市,广场,上海市闵行区顾戴路1178号,121.386175,31.139397,121.3815378,31.14128322,总签到332人  上海市  广场
兰MANSION LANCE,"上海市黄浦区茂名南路57号(入口在长乐路上,兰心大戏院和朵云书院中间)",,上海市,剧场,上海市黄浦区茂名南路57号长乐路上兰心大戏院朵云书院,121.460738,31.220896,121.456176,31.22280941,  上海市  剧场
国家中药制药工程技术研究中心,上海市浦东新区,,上海市,科研机构,上海市浦东新区,121.544346,31.221461,121.5400632,31.22360566,  上海市  科研机构
锦海大厦,上海市安顺路89弄9,总签到424人,上海市,住宅,上海市长宁区安顺路89弄9号,121.422366,31.200121,121.4177281,31.20197948,总签到424人  上海市  住宅
周东幼儿园(吉祥部),上海市周建路128号附近,,上海市,幼儿园,上海市浦东新区周建路128号,121.592521,31.089164,121.5883296,31.09143899,  上海市  幼儿园
仁义村,上海市浦东新区新场镇坦仁路,总签到14人,上海市,村庄,上海市浦东新区新场镇坦仁路,121.642979,31.058251,121.6387563,31.06050433,总签到14人  上海市  村庄
春日照相馆(胜康廖氏大厦店),上海市商城路738胜康廖氏大厦1302室,,上海市,生活服务,上海市浦东新区商城路738号胜康廖氏大厦,121.51928,31.230519,121.5149175,31.23259479,  上海市  生活服务
上海淮海路永嘉路法租界的老上海记忆复式,上海市上海徐汇区永嘉路291号慎成里14号4楼整楼,,上海市,出行住宿,上海市徐汇区永嘉路291弄慎成里(西北门),121.458915,31.209269,121.4543488,31.21118364,  上海市  出行住宿
新村路真金路1901弄,上海市上海新村路真金路1901弄,,上海市,未知分类,上海市宝山区新村路真金路1250弄,121.406956,31.285854,121.4023004,31.28766547,  上海市  未知分类
兰台轩,上海市源深路355号商城路1418号源深金融大厦B座一楼,,上海市,广东菜,上海市浦东新区源深路355号商城路源深金融大厦b座,121.533241,31.236411,121.5289242,31.23852205,  上海市  广东菜
BOAB,上海市黄浦区黄陂南路838弄中海环宇荟L125,,上海市,中餐厅,上海市黄浦区黄陂南路中海环宇荟,121.476853,31.211609,121.472342,31.21356879,  上海市  中餐厅
奉城汽车站,上海市奉城镇东门正北方向100米,总签到62人,上海市,汽车站,上海市奉贤区奉城镇,121.648654,30.921966,121.6444331,30.92429018,总签到62人  上海市  汽车站
上海金球汽车摩托车培训部,上海市吴宝路899弄8号,,上海市,培训机构,上海市闵行区吴宝路899弄8号,121.340821,31.170441,121.3362545,31.17237334,  上海市  培训机构
禧牛社.西塔泥炉烤肉.炭烤活鳗(福德商务中心北楼店),上海市四川北路与东宝兴路交叉口北60米,,上海市,中餐厅,上海市虹口区四川北路/东宝兴路,121.482873,31.257837,121.4783784,31.25979271,  上海市  中餐厅
上海市嘉定区房地产交易中心,上海市嘉新公路,,上海市,政府机构,上海市嘉定区嘉新公路,121.279737,31.353628,121.2752783,31.35558453,  上海市  政府机构
海城小区,上海市五四农场,总签到50人,上海市,住宅,上海市奉贤区五四农场,121.725893,30.864771,121.7215521,30.86700166,总签到50人  上海市  住宅
上海大学食堂水秀餐厅,上海市宝山区上大路99号上海大学内(近南陈路),总签到140人,上海市,餐饮,上海市宝山区上大路99号上海大学(地铁站)内,121.39569,31.316632,121.3910321,31.31843194,总签到140人  上海市  餐饮
淑芬串串公司(上海南站),上海市钦州南路605号,,上海市,餐饮,上海市徐汇区钦州南路605号,121.419629,31.158028,121.414992,31.15990545,  上海市  餐饮
鲁采(苏河湾店),上海市静安区浙江北路慎余里1幢,,上海市,山东菜,上海市静安区浙江北路慎余里,121.476798,31.242863,121.4722841,31.24480811,  上海市  山东菜
日月光·伯爵天地汇景华庭,上海市嘉唐公路日月光,,上海市,住宅,上海市黄浦区日月光,121.467307,31.204448,121.4627659,31.2063856,  上海市  住宅
亚龙别墅,上海市嘉定区南翔镇宝翔路151号嘉定区古猗小学,总签到99人,上海市,住宅,上海市嘉定区南翔镇宝翔路151号嘉定区古猗小学,121.324662,31.30109,121.3201207,31.30299353,总签到99人  上海市  住宅
宠物愿望-BFC外滩金融中心,上海市中山东二路600号BFC外滩金融中心B2-B201,,上海市,购物,上海市黄浦区中山东二路600号bfc号外滩,121.492156,31.233462,121.4876962,31.23545592,  上海市  购物
大隐书局旗舰店,上海市重庆南路308号1楼,总签到11人,上海市,书店,上海市黄浦区重庆南路308号1楼,121.4721,31.209967,121.4675735,31.21191456,总签到11人  上海市  书店
塔哈尔(奉贤龙湖天街),"上海市金海公路3800号A-4F-34,A-4F-35",,上海市,中餐厅,上海市奉贤区金海公路3800号,121.496881,30.913741,121.4924653,30.91592608,  上海市  中餐厅
桂满陇(龙湖宝山天街店),上海市龙湖宝山天街4层新发现旁,,上海市,浙江菜,上海市闵行区龙湖天街(龙湖虹桥天街购物中心店)4楼,121.313472,31.192804,121.3089651,31.19477678,  上海市  浙江菜
打工白苦咖啡(新天地店),上海市淡水路238号(一大会址·新天地地铁站5号口步行250米),,上海市,咖啡厅,上海市黄浦区淡水路238号新天地站(5号口)5号口,121.473143,31.217706,121.4686192,31.21965269,  上海市  咖啡厅
上海芮雅医疗美容(外滩院),上海市宁波路1号申华金融大厦8楼,总签到25人,上海市,医院,上海市黄浦区宁波路1号申华金融大厦8楼,121.48659,31.239481,121.48211,31.2414557,总签到25人  上海市  医院
上海市·六六咖啡(永康小区北区店),上海市永康路38号永康小区北区,,上海市,咖啡厅,上海市徐汇区永康路38号永康小区北区(西门),121.45762,31.211399,121.4530501,31.21330961,  上海市  咖啡厅
自在安和金苹果护养院,上海市青村镇南奉公路4146号,,上海市,休闲娱乐,上海市奉贤区青村镇南奉公路4146号,121.553441,30.927907,121.5492059,30.93023361,  上海市  休闲娱乐
安养养老,上海市南华街27号,,上海市,休闲娱乐,上海市闵行区南华街27号,121.317357,31.222583,121.312839,31.22453423,  上海市  休闲娱乐
瑞幸咖啡(上海环球港购物中心),上海市中山北路3300号上海环球港购物中心B1,总签到15人,上海市,咖啡厅,上海市普陀区中山北路3300号上海环球港购物中心,121.411897,31.233012,121.4072479,31.23484797,总签到15人  上海市  咖啡厅
嘎嘎重庆小面,上海市大统路1130,,上海市,餐饮,上海市静安区大统路1130号,121.459251,31.257862,121.4546816,31.25975512,  上海市  餐饮
好吃你就多吃点海鲜馆,上海市北京西路与西康路交叉口东60米,总签到19人,上海市,餐饮,上海市静安区北京西路与西康路,121.449619,31.231671,121.4450266,31.23355479,总签到19人  上海市  餐饮
哈比特汉堡(上海LCM置汇旭辉广场),上海市张杨路2389弄上海LCM置汇旭辉广场F1,总签到12人,上海市,餐饮,上海市浦东新区张杨路2389弄LCM置汇旭辉广场,121.555292,31.242636,121.5510352,31.24479323,总签到12人  上海市  餐饮
景明商务大厦,上海市汶水东路278,总签到31人,上海市,楼宇,上海市虹口区汶水东路278号,121.482371,31.289878,121.477872,31.29181881,总签到31人  上海市  楼宇
满东排骨串(乐坊店),上海市崮山路717号,,上海市,中餐厅,上海市浦东新区崮山路717号,121.560608,31.239128,121.5563632,31.24129604,  上海市  中餐厅
同济大学海洋地质国家重点实验室,上海市南汇新城镇海洋七路303号,总签到12人,上海市,科研机构,上海市浦东新区南汇新城镇海洋七路303号,121.924676,30.862872,121.9205943,30.86526375,总签到12人  上海市  科研机构
THE PARK卡丁公园,上海市吴中路1588号爱琴海购物公园下沉式广场B1层(大米先生隔壁),总签到16人,上海市,休闲娱乐,上海市浦东新区下沉式广场b1层大米先生(恒生银行大厦店),121.507312,31.240181,121.5029063,31.24221732,总签到16人  上海市  休闲娱乐
home Thai·泰赞(凯德星贸店),上海市恒通路318号凯德星贸3层,,上海市,东南亚餐厅,上海市静安区恒通路凯德·星贸,121.458435,31.240889,121.4538648,31.24278776,  上海市  东南亚餐厅
华东师范大学第二附属中学(宝山校区),上海市宝山区杨泰路与宝杨路交叉口西北侧,,上海市,中学,上海市宝山区友谊路与宝杨路,121.477009,31.395088,121.4724827,31.39697729,  上海市  中学
上海市徐汇区宛南实验幼儿园(大木桥部),上海市大木桥路323号(大木桥路地铁站4号口步行340米),,上海市,幼儿园,上海市徐汇区大木桥路大木桥路地铁站4号口,121.463235,31.194252,121.4586825,31.19618432,  上海市  幼儿园
华为手机(凯德龙之梦购物中心B座店),上海市西江湾路388号(虹口足球场地铁站出入口旁)凯德龙之梦A座L1层B01-12、B01-13,,上海市,其他,上海市虹口区花园路388凯德,121.478311,31.270786,121.4737998,31.27272314,  上海市  其他
"治道楼(上海复旦大学,枫林校区)",上海市上海徐汇区枫林路305号上海复旦大学枫林校区,总签到21人,上海市,校园,上海市徐汇区枫林路305号复旦大学枫林校区,121.450745,31.196852,121.4461584,31.19875468,总签到21人  上海市  校园
八仙黑驴肉馆,上海市灵石路697-3号,,上海市,餐饮,上海市静安区灵石路697-1号,121.446809,31.283427,121.4422055,31.28528268,  上海市  餐饮
上海市崇明区横沙小学,上海市锦霞路18,,上海市,小学,上海市崇明区锦霞路18号,121.847564,31.341812,121.8433635,31.34391059,  上海市  小学
眉州坊,上海市眉州路899弄1~8号,总签到13人,上海市,住宅,上海市杨浦区眉州路899弄1-8号,121.529639,31.268714,121.525308,31.27080141,总签到13人  上海市  住宅
麦MUGI 日本料理,上海市延安西路2099号扬子江丽笙酒店一楼,总签到17人,上海市,日本料理,上海市长宁区扬子江,121.350231,31.233934,121.3456391,31.23581861,总签到17人  上海市  日本料理
蟹小满(上海南京东路店),上海市九江路691号,总签到13人,上海市,餐饮,上海市黄浦区九江路691号,121.476935,31.233989,121.4724223,31.23593853,总签到13人  上海市  餐饮
慧动体育足球篮球培训(长风大悦城中心),"上海市大渡河路196号篮球场5F,足球场6F",,上海市,培训机构,上海市普陀区大渡河路196号,121.395275,31.222693,121.3906254,31.22453285,  上海市  培训机构
光华荟,上海市光华路248号2号楼2层,,上海市,中餐厅,上海市闵行区光华路248号,121.392726,31.07103,121.3880906,31.07295042,  上海市  中餐厅
圣华紫竹学院,上海市谈家塘路155号,总签到12人,上海市,中学,上海市闵行区谈家塘路155号,121.438355,31.035521,121.4337552,31.0374887,总签到12人  上海市  中学
延庆路15号,上海市徐汇区,,上海市,其他,上海市徐汇区,121.436307,31.188334,121.4316902,31.19021505,  上海市  其他
云晓光头烧烤吧(长岛路店),上海市长岛路1262号1-2层,,上海市,烧烤,上海市浦东新区长岛路1262号1-2层,121.594232,31.26169,121.5900271,31.26387829,  上海市  烧烤
新侨学院图书馆,上海市嘉定区外冈镇上海工商学院-新侨学院图书馆上海工商职业技术学院,总签到44人,上海市,图书馆,上海市嘉定区外冈镇上海工商职业技术学院,121.179461,31.35621,121.1749417,31.35810358,总签到44人  上海市  图书馆
上海三甲港绿地铂派酒店大堂,上海市会议中心西南侧110米,总签到250人,上海市,四星级宾馆,,,,,,总签到250人  上海市  四星级宾馆
美林阁顾戴路店,上海市顾戴路85号,总签到31人,上海市,浙江菜,上海市闵行区顾戴路85号,121.406531,31.145932,121.4018874,31.14780954,总签到31人  上海市  浙江菜
成都你六姐牛肉冒菜(七宝万科广场店),上海市漕宝路3366号七宝万科B113-4,,上海市,中餐厅,上海市闵行区漕宝街3366号七宝,121.359428,31.153669,121.3548253,31.15557814,  上海市  中餐厅
广由新村,上海市管新路900弄,总签到36人,上海市,楼宇,上海市嘉定区管新路900弄,121.167874,31.357377,121.163331,31.35924842,总签到36人  上海市  楼宇
加拿大签证中心,上海市静安区南京西路1376号上海商城东峰668室(近西康路),总签到55人,上海市,未知分类,上海市静安区南京西路1376号上海商城,121.451849,31.22684,121.4472625,31.22873063,总签到55人  上海市  未知分类
上海市·小马智行科技有限公司,上海市塔山路585号,,上海市,公司,上海市嘉定区塔山路585号,121.178495,31.286601,121.1739797,31.28851846,  上海市  公司
陕西北路600号,上海市静安区,总签到31人,上海市,其他,上海市静安区,121.447348,31.227718,121.4427506,31.22959912,总签到31人  上海市  其他
新东苑一村,上海市松江区新桥镇新东苑一村,总签到169人,上海市,住宅,上海市松江区新桥镇新东苑一村,121.326331,31.066598,121.321806,31.06861433,总签到169人  上海市  住宅
上海市育才中学,上海市马陆镇沪宜公路2001号,总签到191人,上海市,中学,上海市嘉定区马陆镇沪宜公路2001号,121.286239,31.325621,121.2817732,31.32757964,总签到191人  上海市  中学
RIDE CAFE(滨江店),上海市滨江大道4600号,总签到18人,上海市,咖啡厅,上海市浦东新区滨江大道4600号,121.511838,31.218263,121.5074504,31.2203229,总签到18人  上海市  咖啡厅
上海市向明初级中学,上海市黄浦区巨鹿路334号,总签到22人,上海市,中学,上海市黄浦区巨鹿路334号,121.45799,31.22265,121.4534201,31.22455613,总签到22人  上海市  中学
逸采EASEFUL CUISINE(浦东店),上海市浦东新区昌邑路40号,,上海市,浙江菜,上海市浦东新区昌邑路40号,121.512931,31.240063,121.5085454,31.24211602,  上海市  浙江菜
E3 STUDIO,上海市长宁路546号长宁会馆1号楼103室,总签到61人,上海市,生活服务,上海市长宁区,121.424751,31.220537,121.4201141,31.22238795,总签到61人  上海市  生活服务
大巴扎亚克西(中谭路店),上海市中山北路1482号万业一番空间F1层,,上海市,西餐厅,上海市普陀区中山北路1482号万业一番空间,121.441919,31.255201,121.4373073,31.25705974,  上海市  西餐厅
金山体育场,上海市金山区山阳镇长兴村,总签到514人,上海市,运动场所,上海市金山区山阳镇长兴村,121.341758,30.784958,121.3372224,30.78710848,总签到514人  上海市  运动场所
会议室租赁留白空间(港泰广场店),上海市延安东路700号港泰广场F24层,,上海市,购物服务,上海市黄浦区延安东路700号港泰广场24楼,121.479359,31.229745,121.4748548,31.2317033,  上海市  购物服务
赵大刀手工凉皮(宝钢二村小区店),上海市牡丹江路1651-1653号,,上海市,中餐厅,上海市宝山区牡丹江路1651号,121.480446,31.406362,121.4759303,31.40825787,  上海市  中餐厅
嘉定区儿童公园,上海市梅园路226号(近嘉定体育馆),,上海市,公园,上海市静安区梅园路226号,121.457121,31.24347,121.4525469,31.24536457,  上海市  公园
上海爱尔清亮眼科医院,上海市盈港路550号1-5层,,上海市,医院,上海市青浦区盈港路550号,121.113345,31.160283,121.1087374,31.16216196,  上海市  医院
WECOUTURE高级婚纱礼服订制(尚街Loft时尚生活园区店),上海市嘉善路508号尚街LOFT1号楼103B室,,上海市,购物,上海市徐汇区嘉善路508号LOFT(美罗城店),121.440205,31.192844,121.4355952,31.19472898,  上海市  购物
魔方公寓(合川路社区),上海市合川路3098号-1,,上海市,楼宇机构,上海市闵行区合川路3098,121.379344,31.17867,121.3747098,31.18054132,  上海市  楼宇机构
卞姐蛋饼,上海市陕西南路162号(陕西南路地铁站2号口步行410米),,上海市,餐饮,上海市静安区陕西南路162号,121.457533,31.220226,121.4529621,31.22213222,  上海市  餐饮
乐刻运动健身(成山路巴黎春天店),上海市成山路1993号2楼18号,,上海市,运动健身,上海市浦东新区成山路1993号,121.535421,31.179045,121.5311157,31.18118921,  上海市  运动健身
汇福家园健康里,上海市瑞和路900弄,总签到34人,上海市,住宅,上海市浦东新区瑞和路900弄,121.603064,31.08828,121.5988748,31.09055542,总签到34人  上海市  住宅
世界茶饮(龙阳广场店),上海市龙阳路2000号龙阳广场F1层(龙阳路地铁站6号出口旁),,上海市,餐饮,上海市浦东新区龙阳路2000号龙阳广场f1层,121.557686,31.203202,121.5534379,31.20538201,  上海市  餐饮
IRONJUNGLE GYM,上海市康衫路518号莱必泰·歆翱创意园B区102,,上海市,运动健身,上海市浦东新区康衫路莱必泰·歆翱创意园,121.561232,31.148577,121.556996,31.15079066,  上海市  运动健身
外滩五号,上海市广东路20号,总签到20人,上海市,楼宇,上海市黄浦区广东路20号,121.490699,31.234445,121.486234,31.23643413,总签到20人  上海市  楼宇
上海第二工业大学体育场,上海市金海路2360号上海第二工业大学内,总签到23人,上海市,综合体育馆,上海市浦东新区金海路2360号上海第二工业大学内,121.652528,31.259494,121.6482723,31.2616276,总签到23人  上海市  综合体育馆
汉庭酒店(上海打浦桥斜土路店),上海市徐汇区斜土路1118号,,上海市,经济型连锁酒店,上海市徐汇区斜土路1118号,121.466255,31.200222,121.461711,31.20215896,  上海市  经济型连锁酒店
上海开放大学(中原校区),上海市中原路42号(嫩江路地铁站2号口步行390米),,上海市,高校,上海市杨浦区中原路42号,121.532743,31.31086,121.5284184,31.3129385,  上海市  高校
盒马奥莱(松江新城地铁站店),上海市嘉松南路408号,,上海市,购物,上海市松江区嘉松南路408号,121.231049,31.031035,121.2266347,31.03315739,  上海市  购物
建机新村,上海市虹口区广中路街道广灵四路商洛小区,,上海市,住宅,上海市虹口区广中路街道广灵四路商洛小区,121.480008,31.28431,121.4755013,31.28624631,  上海市  住宅
魔方公寓西藏北路店,上海市南山路100号,,上海市,出行住宿,上海市静安区南山路100号,121.46525,31.256493,121.4606982,31.25840133,  上海市  出行住宿
罗森(博兴路206店),上海市博兴路206号,,上海市,购物,上海市浦东新区博兴路206号,121.579271,31.269203,121.5750539,31.2713808,  上海市  购物
楠火锅(恒久又一城),上海市金沙江西路1288号1层115号126室2层219c203室,,上海市,火锅店,上海市嘉定区金沙江西路1288号1层,121.32065,31.241966,121.3161229,31.24390212,  上海市  火锅店
港丽餐厅,上海市杨浦区淞沪路8号百联又一城6楼(近国济路),总签到1150人,上海市,未知分类,上海市杨浦区淞沪路8号百联又一城6楼,121.515791,31.301571,121.5114103,31.30360636,总签到1150人  上海市  未知分类
LA·PETITE·CHAISE(浦东嘉里城店),上海市花木路1378号浦东嘉里城F1-L122,,上海市,购物,上海市浦东新区花木路1378号浦东嘉里城f1-f2层,121.562706,31.212999,121.5584676,31.21518255,  上海市  购物
猫的冰事(常德名园店),上海市新会路379号常德名园(长寿路地铁站5口步行150米),,上海市,餐饮,上海市普陀区新会路常德名园长寿路街道,121.442282,31.242279,121.4376722,31.24414412,  上海市  餐饮
东兴,上海市浦东新区高桥镇港城路,,上海市,村庄,上海市浦东新区高桥镇港城路,121.541354,31.35322,121.5370517,31.35530449,  上海市  村庄
吴越片场(新棚),上海市南乐路518号1幢,总签到19人,上海市,公司,上海市松江区南乐路518号,121.29444,31.025433,121.2899858,31.02752934,总签到19人  上海市  公司
金棕榈幼儿园,上海市海乐路610,,上海市,幼儿园,上海市奉贤区海乐路610,121.51322,30.815987,121.508871,30.81827736,  上海市  幼儿园
上海眼镜博物馆,上海市宝昌路533号,总签到133人,上海市,博物馆,上海市静安区宝昌路533号,121.472723,31.260146,121.4681942,31.26207228,总签到133人  上海市  博物馆
宇宙无限Family Room,上海市复兴西路与华山路交叉口东南160米,,上海市,购物服务,上海市徐汇区复兴西路/华山路,121.437502,31.211544,121.4328854,31.21341554,  上海市  购物服务
传悦坊,上海市贤政路与德政路交叉口东北80米,总签到15人,上海市,商场,上海市奉贤区贤政路,121.482313,30.921161,121.4778452,30.92329865,总签到15人  上海市  商场
雅州大楼,上海市黄浦区黄河路355号,总签到99人,上海市,楼宇,上海市黄浦区黄河路355号,121.468534,31.238456,121.4639938,31.24038079,总签到99人  上海市  楼宇
思南时区,上海市复兴中路523弄1号一楼,总签到11人,上海市,购物,上海市黄浦区复兴中路523弄5号,121.468746,31.215096,121.4642084,31.21703222,总签到11人  上海市  购物
外滩39(浦江国际金融广场店),上海市东大名路1158号浦江国际金融广场F1层,,上海市,酒吧,上海市虹口区东大名路1158号浦江国际金融广场,121.509848,31.251399,121.5054505,31.25343784,  上海市  酒吧
GMJ24小时健身房,上海市国顺东路1003号,,上海市,运动健身,上海市杨浦区国顺东路1003号,121.521113,31.291776,121.5167516,31.2938305,  上海市  运动健身
沪小胖龙虾(定西路店),上海市定西路825号4幢101,总签到44人,上海市,中餐厅,上海市长宁区定西路825号4幢,121.423619,31.208972,121.4189817,31.21082735,总签到44人  上海市  中餐厅
新芦苑B区,上海市潮乐路19弄1-62号,总签到117人,上海市,住宅,上海市浦东新区潮乐路19弄1-62号,121.854769,30.874749,121.8506238,30.87710358,总签到117人  上海市  住宅
宣洲饮食店(仓场路店),上海市仓场路50-70号迎园新村二坊,,上海市,中餐厅,上海市嘉定区仓场路50-70号迎园新村二坊(北2门),121.263798,31.38091,121.2593536,31.38287085,  上海市  中餐厅
千寻位置网络有限公司,上海市湾谷科技园C5栋9-12层,总签到11人,上海市,公司,上海市杨浦区湾谷科技园c5栋,121.502045,31.33941,121.4976119,31.34139054,总签到11人  上海市  公司
上海市上南中学东校锦绣校区,上海市下南路877号(近成山路口),总签到28人,上海市,中学,上海市浦东新区下南路877号,121.53742,31.180293,121.5331207,31.18244152,总签到28人  上海市  中学
维也纳国际酒店（上海徐汇衡山路店）（原建工锦江大酒店）,上海市建国西路691号,总签到111人,上海市,三星级宾馆,上海市徐汇区建国西路691号,121.444445,31.199955,121.4398435,31.20184389,总签到111人  上海市  三星级宾馆
M Stand(领丰汇店),上海市上南路6717号领丰汇一层L1-0012,,上海市,餐饮,上海市浦东新区上南路6717号领丰汇,121.560543,31.120003,121.5563079,31.12223088,  上海市  餐饮
上海嘉定无人农场,上海市周泾路与凯泉路交叉口北500米,,上海市,公司,上海市闵行区周泾路,121.265362,31.241785,121.2609282,31.2437977,  上海市  公司
茗知道茶馆(浦东店),上海市南洋泾路578号2楼(天物空间对面),,上海市,茶艺馆,上海市浦东新区南洋泾路578号天物空间,121.557241,31.232154,121.5529895,31.23431952,  上海市  茶艺馆
宠一生·宠物火化殡葬标本骨灰毛发饰品纪念(宝山店),上海市沪太路4889弄1号261室,,上海市,出行住宿,上海市宝山区沪太路4889弄1号,121.382234,31.351304,121.3775818,31.3530992,  上海市  出行住宿
