id,行业类型,名称,类型,地址,联系电话,lng,lat,省份代码,省份名称,城市代码,城市名称,区域代码,区域名称,所在商圈,rating
B0FFG36JPG,,上海野生动物园-公共厕所,公共设施;公共厕所;公共厕所,南六公路178号吸蜜鹦鹉馆附近,,121.71982,31.05082,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFMB8G9K,,公共厕所,公共设施;公共厕所;公共厕所,人民西路辅路与南六公路交叉口东420米,,121.718586,31.051145,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0K65UC5P1,,公共厕所,公共设施;公共厕所;公共厕所,百熙路666号,,121.762126,31.116458,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD6ZDC,,民防工程,公共设施;紧急避难场所;紧急避难场所,西门路450弄,,121.738125,31.047665,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0JK7MN396,,公共厕所,公共设施;公共厕所;公共厕所,通济路215号,,121.745494,31.047909,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFHLSO2J,,公共厕所,公共设施;公共厕所;公共厕所,城西路236号,,121.749244,31.048909,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0I64ZS9DM,,无障碍公共厕所,公共设施;公共厕所;公共厕所,城西路与人民西路交叉口东北40米,,121.749218,31.048922,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD8GNR,,民防工程,公共设施;紧急避难场所;紧急避难场所,惠南镇听悦路331弄,,121.738565,31.047417,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFHLSGEQ,,公共厕所(暂停营业),公共设施;公共厕所;公共厕所,通济路与听潮二路交叉口西南80米,,121.74538,31.047793,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFLH5DO4,,男洗手间,公共设施;公共厕所;公共厕所,地铁16号线惠南站惠南站B1,,121.762228,31.05367,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFGE4TZB,,公共厕所,公共设施;公共厕所;公共厕所,南六公路281号,,121.714047,31.050445,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0J2DRSM3U,,民防工程(上海弘基商业休闲广场),公共设施;公共设施;公共设施,惠南镇拱北路川南公路6101号,,121.764961,31.055871,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFHLSRKR,,公共厕所,公共设施;公共厕所;公共厕所,千汇路308号,,121.763874,31.117928,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFL9IFPW,,女洗手间,公共设施;公共厕所;公共厕所,地铁16号线惠南站惠南站B1,,121.762226,31.053702,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD9J8P,,民防工程,公共设施;紧急避难场所;紧急避难场所,人民西路1955号,,121.718633,31.048253,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFHLT1VY,,公共厕所,公共设施;公共厕所;公共厕所,金亭路1067号,,121.77193,31.112522,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFFDV9ZL,,麦当劳(南汇店)-洗手间,公共设施;公共厕所;公共厕所,惠南镇城东路378-392号(川南奉公路拱极路),,121.763625,31.052775,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B00155JZKZ,,公共厕所,公共设施;公共厕所;公共厕所,人民东路与工农北路交叉口西北50米,,121.756836,31.048942,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B00156D5XS,,公共厕所,公共设施;公共厕所;公共厕所,西门大街1号附近,,121.755721,31.048253,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B00156EOAY,,公共厕所,公共设施;公共厕所;公共厕所,城基路139-141号附近,,121.750525,31.04609,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFHLT05R,,公共厕所,公共设施;公共厕所;公共厕所,周祝公路与南六公路交叉口东120米,,121.702455,31.117308,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD8VW4,,民防工程,公共设施;紧急避难场所;紧急避难场所,拱北路398弄,,121.771404,31.057816,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B00155Q8L8,,公共厕所,公共设施;公共厕所;公共厕所,惠南新华路与东门大街交叉口东北20米,,121.756189,31.046786,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFHLT05K,,公共厕所,公共设施;公共厕所;公共厕所,园林路7号,,121.698747,31.116729,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B00155KUXG,,公共厕所,公共设施;公共厕所;公共厕所,公安路与惠南向阳路交叉口南40米,,121.753911,31.045573,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
